-1.327398233115673065e-02,2.120818942785263062e-03,-3.237454220652580261e-02,4.721172153949737549e-04,2.151583507657051086e-02,3.267760947346687317e-02,2.397390827536582947e-02,6.076954305171966553e-03,1.085475087165832520e-04,-9.786712005734443665e-03
-2.398618869483470917e-02,-2.034992352128028870e-02,-8.750110864639282227e-04,2.291082218289375305e-02,1.789753139019012451e-02,-1.794287562370300293e-02,6.642565131187438965e-05,-2.464563772082328796e-02,-1.824119687080383301e-02,8.938852697610855103e-03
2.579643577337265015e-02,-5.979260429739952087e-03,-5.076093599200248718e-03,3.270654752850532532e-02,-7.017744705080986023e-03,1.160796359181404114e-02,-2.520203590393066406e-03,-7.738618180155754089e-03,9.277820587158203125e-03,-9.025111794471740723e-03
-2.942828834056854248e-02,-2.297063544392585754e-02,-6.824960932135581970e-03,-1.038937643170356750e-02,2.854952588677406311e-02,-1.330990344285964966e-03,7.758755236864089966e-03,-8.392902091145515442e-03,-4.987215623259544373e-03,-3.175809979438781738e-02
-1.892605796456336975e-02,-6.291545927524566650e-03,2.397042512893676758e-02,-2.253505587577819824e-02,-5.782566964626312256e-03,3.197015449404716492e-02,2.242239937186241150e-02,3.263295814394950867e-02,-1.516522094607353210e-02,-2.672538161277770996e-03
-2.653781138360500336e-02,-1.280911825597286224e-02,2.916150540113449097e-02,9.908128529787063599e-03,-2.012223005294799805e-03,-8.674783632159233093e-03,6.376955658197402954e-03,-1.169718056917190552e-02,-8.060114458203315735e-03,2.916321158409118652e-02
-9.495539590716362000e-03,-3.155115246772766113e-02,3.260799124836921692e-02,-2.530494332313537598e-02,-9.598460048437118530e-03,-2.771280705928802490e-04,1.000039279460906982e-02,-1.767319813370704651e-02,1.880445331335067749e-02,-1.558091118931770325e-02
2.244301140308380127e-04,-1.663481816649436951e-02,-1.550366356968879700e-02,3.014500066637992859e-02,-1.229414902627468109e-02,-5.802633240818977356e-03,-2.835762500762939453e-02,-2.744116820394992828e-02,3.735877573490142822e-03,-2.973625063896179199e-02
-1.458083651959896088e-02,1.606395095586776733e-02,2.101536840200424194e-02,2.023329213261604309e-02,-3.188033774495124817e-02,3.068965300917625427e-02,1.263003051280975342e-02,1.613960415124893188e-02,-1.397218182682991028e-02,-1.587343961000442505e-02
2.270523086190223694e-02,-2.788089029490947723e-02,-1.690042577683925629e-02,-2.433117851614952087e-02,-1.495179347693920135e-02,7.507182657718658447e-03,2.851960062980651855e-02,-1.994473859667778015e-02,1.403966173529624939e-02,-9.167702868580818176e-03
-5.574306473135948181e-03,-1.019449159502983093e-02,-2.860511280596256256e-02,2.209228649735450745e-02,-1.433513313531875610e-02,1.687456294894218445e-02,1.808336377143859863e-02,2.849121019244194031e-02,1.243855059146881104e-02,-2.641399949789047241e-02
7.250163704156875610e-03,-1.361371204257011414e-02,-1.845617964863777161e-02,-3.320463746786117554e-02,-6.559725850820541382e-03,-2.893497236073017120e-02,2.713823691010475159e-02,-1.659965328872203827e-02,-2.455361932516098022e-02,-3.084761649370193481e-02
-4.415510222315788269e-03,2.689360827207565308e-02,-1.621091552078723907e-02,3.320570662617683411e-02,-1.209001243114471436e-02,3.256973996758460999e-02,1.583371311426162720e-03,2.119483798742294312e-02,1.889717206358909607e-02,-1.592574827373027802e-02
-3.152598813176155090e-02,-3.171441331505775452e-02,-1.669891737401485443e-02,2.357420325279235840e-02,-1.137892901897430420e-02,1.820778846740722656e-02,-2.409890852868556976e-02,-2.649782225489616394e-02,-1.716025918722152710e-02,1.407976076006889343e-02
-2.788170799612998962e-02,2.173085883259773254e-02,-2.881307154893875122e-03,-3.925787284970283508e-03,-3.918273374438285828e-03,-2.211477980017662048e-02,2.729834616184234619e-02,-1.218911819159984589e-02,-2.065019682049751282e-02,1.853870972990989685e-02
-5.237312987446784973e-03,3.254367038607597351e-02,-1.933606714010238647e-02,-6.472719833254814148e-03,-1.968929171562194824e-02,2.917334437370300293e-02,-2.944185584783554077e-02,5.649052560329437256e-03,4.012595862150192261e-03,-3.021951392292976379e-02
-2.664220705628395081e-02,-1.604514010250568390e-02,-7.004342973232269287e-03,-2.261273749172687531e-02,-3.705013543367385864e-03,-1.991029642522335052e-02,-1.488094963133335114e-02,-1.134822517633438110e-02,8.533541113138198853e-03,-3.238711878657341003e-02
1.994947344064712524e-02,-2.950171940028667450e-02,2.693448960781097412e-02,8.726123720407485962e-03,-1.263279095292091370e-02,-6.771255284547805786e-03,-1.405376009643077850e-02,-2.976031973958015442e-03,2.926913276314735413e-02,1.108986884355545044e-02
3.005537763237953186e-02,1.810881122946739197e-02,2.782198786735534668e-02,-2.466227486729621887e-02,-6.430938839912414551e-03,2.276786416769027710e-02,1.198104023933410645e-02,1.032323017716407776e-02,1.205935701727867126e-02,5.996271967887878418e-03
3.290050104260444641e-02,1.077900081872940063e-02,1.615846157073974609e-02,-5.400851368904113770e-03,8.881647139787673950e-03,-2.130311541259288788e-02,-1.194919832050800323e-02,2.029290050268173218e-02,-3.052001819014549255e-02,1.376459375023841858e-02
-1.939600147306919098e-02,2.823185548186302185e-02,-2.145462483167648315e-02,2.576091513037681580e-02,3.241173923015594482e-03,-3.132969141006469727e-06,2.699711546301841736e-02,1.579878106713294983e-02,2.814671397209167480e-02,2.044708281755447388e-02
-1.619132608175277710e-02,2.224500104784965515e-02,2.371783554553985596e-02,3.199733421206474304e-02,2.739001065492630005e-02,-2.038588747382164001e-03,-1.600581966340541840e-02,-2.432757616043090820e-02,-1.404728740453720093e-03,-1.919812709093093872e-02
-3.313899040222167969e-02,-1.300274021923542023e-02,1.114223897457122803e-02,-7.704192772507667542e-03,1.843998581171035767e-02,2.827797457575798035e-02,1.269809529185295105e-02,-1.353708468377590179e-02,2.657408639788627625e-02,3.263772651553153992e-02
-2.957985363900661469e-02,3.069316223263740540e-02,4.359900951385498047e-03,6.998155266046524048e-03,3.090688213706016541e-02,-6.285872310400009155e-03,-3.004017286002635956e-02,-1.301108859479427338e-02,-2.232572995126247406e-02,-3.209851682186126709e-02
-2.972736395895481110e-02,-2.629324235022068024e-02,-1.822524890303611755e-02,-8.630400523543357849e-03,1.821107789874076843e-02,6.165307015180587769e-03,2.329545468091964722e-02,1.970030367374420166e-02,-3.021110408008098602e-02,1.169619709253311157e-02
4.294928163290023804e-03,-1.172168925404548645e-02,3.180128708481788635e-02,-1.371010392904281616e-02,2.342040091753005981e-02,1.726249605417251587e-02,-1.034706458449363708e-02,-6.258817389607429504e-03,-3.237122669816017151e-02,2.791221439838409424e-02
5.036722868680953979e-03,5.067326128482818604e-04,3.162261471152305603e-02,-4.848290234804153442e-03,2.977475896477699280e-02,5.876395851373672485e-03,-8.772777393460273743e-03,1.601243764162063599e-02,2.864829823374748230e-02,3.254453465342521667e-02
1.755782589316368103e-02,-2.764522470533847809e-02,1.059380546212196350e-02,-2.125044912099838257e-02,-1.628751121461391449e-02,-1.948614791035652161e-02,-5.264520645141601562e-03,1.190653070807456970e-02,-1.146763190627098083e-02,5.758199840784072876e-03
4.782851785421371460e-03,-1.084525138139724731e-03,3.104075416922569275e-02,-3.615962341427803040e-03,1.593629270792007446e-02,3.010536357760429382e-02,-1.672451198101043701e-02,-1.224122010171413422e-02,-9.841425344347953796e-03,-1.571583002805709839e-02
2.553449198603630066e-02,-7.960842922329902649e-03,2.709876745939254761e-03,3.546159714460372925e-03,2.899481728672981262e-02,3.189324960112571716e-02,-2.029038593173027039e-02,2.297798171639442444e-02,-2.410219982266426086e-03,-2.820099890232086182e-02
-1.022941805422306061e-02,-2.363889850676059723e-02,-2.722943946719169617e-02,1.155443117022514343e-02,1.246627792716026306e-02,-8.695784956216812134e-03,1.109089702367782593e-03,-1.691254228353500366e-02,2.148188650608062744e-02,2.153598889708518982e-02
-2.887188829481601715e-02,-2.369614318013191223e-03,7.870737463235855103e-03,-3.190997242927551270e-02,5.448464304208755493e-03,-2.233149856328964233e-02,-3.155689686536788940e-02,6.451029330492019653e-03,1.108810678124427795e-02,-2.425399608910083771e-02
-1.632379367947578430e-02,-2.289462834596633911e-02,1.685532182455062866e-02,-3.024893440306186676e-02,-3.320695832371711731e-03,8.389387279748916626e-03,1.221910119056701660e-02,2.392180263996124268e-02,-4.502387717366218567e-03,-1.685709878802299500e-02
-2.900257892906665802e-02,-2.507955208420753479e-02,-2.388894185423851013e-02,-1.851896196603775024e-02,-3.181092441082000732e-02,-2.320319414138793945e-03,2.187590673565864563e-02,-5.349703133106231689e-04,6.980478763580322266e-03,-2.088398858904838562e-02
-2.225441858172416687e-02,1.171843707561492920e-02,1.762166619300842285e-02,-2.246706001460552216e-02,1.571934297680854797e-02,-2.158506959676742554e-02,-2.404305338859558105e-02,2.048469334840774536e-02,-1.970923878252506256e-02,-8.249985054135322571e-03
-2.783987112343311310e-02,-1.868609338998794556e-02,-1.288999058306217194e-02,1.795168220996856689e-02,-2.735249698162078857e-02,1.250844821333885193e-02,2.258824557065963745e-02,-2.129060402512550354e-02,2.867956832051277161e-02,-1.879688352346420288e-02
7.788207381963729858e-03,-1.179858669638633728e-02,2.675211802124977112e-02,6.590738892555236816e-03,-2.661236748099327087e-02,-1.262351870536804199e-03,-1.645734719932079315e-02,1.261843740940093994e-02,1.880700886249542236e-02,2.444203197956085205e-02
8.901156485080718994e-03,2.108911797404289246e-02,9.270530194044113159e-03,2.735915407538414001e-02,2.391887456178665161e-02,-1.934811472892761230e-03,1.327224448323249817e-02,2.081368491053581238e-02,-2.584085054695606232e-02,-1.551135256886482239e-02
-1.970568485558032990e-02,1.255252957344055176e-02,-3.944495692849159241e-03,-9.973391890525817871e-03,1.362741366028785706e-02,2.309980243444442749e-02,1.615617051720619202e-02,9.373608976602554321e-03,7.392708212137222290e-03,-2.055067569017410278e-03
2.105005085468292236e-02,-2.263422310352325439e-02,-3.148557618260383606e-03,8.002720773220062256e-03,3.141446784138679504e-02,1.791764423251152039e-02,5.923364311456680298e-03,-3.268199041485786438e-02,2.702276408672332764e-02,-2.523778006434440613e-02
4.395969212055206299e-03,-7.109994068741798401e-03,2.843207120895385742e-02,-2.232877537608146667e-02,2.383014187216758728e-02,1.531526818871498108e-02,1.022020727396011353e-02,1.209384575486183167e-02,-5.883052945137023926e-04,-2.010975778102874756e-02
1.429961994290351868e-02,4.453808069229125977e-04,1.481242477893829346e-02,-7.874576374888420105e-03,1.230902597308158875e-02,2.659517526626586914e-02,-3.224955126643180847e-02,2.163146808743476868e-02,1.710324361920356750e-02,2.319601923227310181e-02
6.668500602245330811e-03,3.000287339091300964e-02,8.946660906076431274e-03,2.706220373511314392e-02,-1.901041343808174133e-02,-1.927338540554046631e-03,2.684195712208747864e-02,1.124871522188186646e-02,-1.201120391488075256e-02,-1.446408592164516449e-02
-2.386151999235153198e-02,-1.758641377091407776e-02,2.361814305186271667e-02,1.221372187137603760e-02,-2.662303112447261810e-02,-3.272170573472976685e-02,-1.260026171803474426e-02,6.409477442502975464e-03,-4.996260628104209900e-03,-2.787590026855468750e-03
1.548200845718383789e-03,-4.212897270917892456e-03,8.845381438732147217e-03,6.624396890401840210e-03,-2.178261801600456238e-02,9.305968880653381348e-03,3.077002242207527161e-02,-2.231347188353538513e-02,-1.521958410739898682e-02,-5.921049043536186218e-03
-1.029238104820251465e-03,1.687445864081382751e-02,1.191126555204391479e-02,1.672604307532310486e-02,-2.977197989821434021e-03,-3.009179607033729553e-03,4.409987479448318481e-03,1.023209095001220703e-02,9.174067527055740356e-03,-1.305508986115455627e-02
1.973334327340126038e-02,1.298769935965538025e-02,-2.213695459067821503e-02,-5.074705928564071655e-03,2.168149128556251526e-02,-1.626385189592838287e-02,-7.897291332483291626e-03,9.776342660188674927e-03,-2.530835568904876709e-02,2.535151690244674683e-02
1.313124969601631165e-02,-3.296408802270889282e-03,3.144941851496696472e-02,-2.643241360783576965e-02,-3.838028758764266968e-03,3.180294856429100037e-02,1.210616528987884521e-02,-5.696475505828857422e-03,-2.823997847735881805e-02,2.397969365119934082e-03
-1.186115480959415436e-02,-3.123660013079643250e-02,2.460589632391929626e-02,2.406302094459533691e-02,-3.266562148928642273e-02,1.961676776409149170e-02,-1.706267893314361572e-02,3.079073503613471985e-02,7.426172494888305664e-03,-1.093633472919464111e-03
-3.496665507555007935e-03,-2.591455727815628052e-02,5.372755229473114014e-03,-3.114347718656063080e-02,-5.176983773708343506e-03,-1.252268999814987183e-02,-3.038602694869041443e-02,1.071401312947273254e-02,1.825067773461341858e-02,2.374412864446640015e-02
-2.581492066383361816e-02,3.136028721928596497e-02,-2.075853571295738220e-02,-1.351824961602687836e-02,1.890651881694793701e-03,-1.438223756849765778e-02,-2.890916168689727783e-02,-6.713757291436195374e-03,2.574173733592033386e-02,-3.000752441585063934e-02
4.114735871553421021e-03,3.242835029959678650e-02,-7.855605334043502808e-03,-2.021336182951927185e-02,-4.535449668765068054e-03,2.430570125579833984e-02,-4.058398306369781494e-03,-1.816985383629798889e-02,2.969770506024360657e-02,3.243308141827583313e-02
-2.390434965491294861e-02,-2.673073485493659973e-02,2.857898548245429993e-02,-2.943941205739974976e-02,2.261504530906677246e-03,-3.229161724448204041e-02,1.676197722554206848e-02,-2.133550867438316345e-02,-2.520612441003322601e-02,5.447305738925933838e-03
2.528556808829307556e-02,-5.461245775222778320e-03,2.024490386247634888e-03,3.109584376215934753e-02,2.324226498603820801e-02,1.822906732559204102e-02,-1.346934400498867035e-02,-1.459706947207450867e-02,1.802027225494384766e-02,-4.230290651321411133e-04
-1.408557593822479248e-02,1.313187554478645325e-02,-2.637260779738426208e-02,-2.072283998131752014e-02,-2.688302285969257355e-02,5.176056176424026489e-03,1.002363860607147217e-02,-1.200407184660434723e-02,-5.128545686602592468e-03,7.019363343715667725e-03
3.862641751766204834e-03,2.761081606149673462e-02,-2.191689610481262207e-02,3.117877617478370667e-02,-4.464240744709968567e-03,2.053321525454521179e-02,-9.017853066325187683e-03,-2.125292457640171051e-02,-3.227613121271133423e-02,2.389770746231079102e-02
1.835760474205017090e-02,-1.968236640095710754e-02,3.203692659735679626e-02,-1.776681095361709595e-02,3.197442367672920227e-02,2.155342698097229004e-02,8.849870413541793823e-03,2.007145434617996216e-03,-1.214574277400970459e-02,3.904856741428375244e-03
1.569672301411628723e-02,-2.902261912822723389e-02,-2.831620909273624420e-02,-6.404884159564971924e-03,1.118532940745353699e-02,-3.249749913811683655e-02,-1.797876879572868347e-02,6.619658321142196655e-03,-2.799293585121631622e-02,-1.088786683976650238e-02
-1.147836446762084961e-04,3.758799284696578979e-03,2.619720995426177979e-02,1.531882584095001221e-02,2.333804592490196228e-02,-3.128894045948982239e-02,-3.056784346699714661e-02,6.831374019384384155e-03,-8.539952337741851807e-03,1.994355767965316772e-02
-2.560365200042724609e-02,-2.025466784834861755e-02,-1.709613576531410217e-02,-5.762612447142601013e-03,4.882272332906723022e-03,1.599011942744255066e-02,-1.738797500729560852e-02,-1.223876141011714935e-02,-1.457238569855690002e-02,4.405714571475982666e-04
-1.212042383849620819e-02,5.155816674232482910e-03,-1.978933811187744141e-03,1.508996635675430298e-02,2.345968410372734070e-02,1.692789420485496521e-02,-1.127703301608562469e-02,2.207604423165321350e-02,-2.924502827227115631e-02,7.984977215528488159e-03
3.292197361588478088e-02,1.374579221010208130e-02,5.858037620782852173e-03,-1.929107308387756348e-02,8.530542254447937012e-05,-1.069738529622554779e-02,-2.969935722649097443e-02,-1.708073541522026062e-02,-8.414497599005699158e-03,1.679443567991256714e-02
1.688554883003234863e-02,4.503913223743438721e-03,9.339395910501480103e-03,1.626117900013923645e-02,-1.175376772880554199e-02,1.900846883654594421e-02,3.105250373482704163e-02,-1.065962575376033783e-02,1.958022266626358032e-02,-6.205771118402481079e-03
-3.120529092848300934e-02,-1.500242203474044800e-02,1.987321302294731140e-02,2.828883007168769836e-02,-4.766171798110008240e-03,-3.047611005604267120e-02,-1.718047447502613068e-02,-9.122192859649658203e-03,2.846680581569671631e-04,-3.160456568002700806e-02
-3.831427544355392456e-03,2.895545959472656250e-02,-6.538510322570800781e-03,-3.172534704208374023e-02,-2.448773384094238281e-02,2.417844906449317932e-02,-2.988189645111560822e-02,-2.355050481855869293e-02,-5.577217787504196167e-03,1.060464978218078613e-02
1.001589000225067139e-03,2.308793365955352783e-02,1.331360638141632080e-02,-8.146762847900390625e-03,8.401881903409957886e-03,2.812981605529785156e-02,3.594744950532913208e-03,-3.247560188174247742e-02,1.511435583233833313e-02,-1.718026027083396912e-02
-9.148050099611282349e-03,2.775765955448150635e-03,2.262507379055023193e-02,-1.492175459861755371e-02,-2.672167494893074036e-02,1.367825642228126526e-02,8.598845452070236206e-03,1.743305474519729614e-03,3.184871748089790344e-02,-2.944014966487884521e-02
1.304735615849494934e-02,-1.877991296350955963e-02,1.969511806964874268e-02,-3.045322932302951813e-02,-3.458136692643165588e-03,2.703651413321495056e-02,-2.497248165309429169e-02,3.262542560696601868e-02,-1.670018583536148071e-02,-1.490823552012443542e-02
2.447069808840751648e-02,-3.300473839044570923e-02,-1.697423681616783142e-02,-2.435015700757503510e-02,9.451370686292648315e-03,-2.226864546537399292e-02,1.155455783009529114e-02,2.482538297772407532e-02,-2.194064110517501831e-02,3.121602162718772888e-02
-1.349660567939281464e-02,1.040875911712646484e-02,1.060669869184494019e-02,2.395015954971313477e-02,2.861526235938072205e-02,-1.346087828278541565e-02,2.717096731066703796e-02,-1.099786348640918732e-02,2.047643065452575684e-03,1.835397258400917053e-02
-1.273758709430694580e-03,1.673018559813499451e-02,3.160019591450691223e-02,1.144463196396827698e-02,1.174808666110038757e-02,6.857085973024368286e-03,-3.191872313618659973e-02,2.493954822421073914e-02,-1.454163342714309692e-03,3.010621294379234314e-02
-3.287102654576301575e-02,-1.318326592445373535e-02,7.983647286891937256e-03,-9.611582383513450623e-03,1.330017298460006714e-02,-1.915354467928409576e-02,1.895818486809730530e-02,-1.379301398992538452e-02,4.876405000686645508e-05,1.659317314624786377e-02
-6.279025226831436157e-03,-3.151136264204978943e-02,2.122013270854949951e-02,1.529286429286003113e-02,-1.192944310605525970e-02,3.951970487833023071e-03,-1.758126541972160339e-02,-2.686708234250545502e-02,-2.897530794143676758e-02,1.061618328094482422e-03
-1.234187185764312744e-02,2.256147563457489014e-03,-4.260208457708358765e-03,-2.365471795201301575e-03,4.733048379421234131e-03,2.382474765181541443e-02,7.594376802444458008e-03,3.161479905247688293e-02,-1.386562734842300415e-02,8.863169699907302856e-03
5.966622382402420044e-03,-2.780834957957267761e-02,-1.536803133785724640e-02,-3.132618963718414307e-03,4.415407776832580566e-03,-1.986064389348030090e-02,3.245994448661804199e-03,2.461915463209152222e-02,-2.243494242429733276e-02,-6.527520716190338135e-03
2.228659018874168396e-02,-1.356171257793903351e-02,-2.151739969849586487e-02,2.645379677414894104e-02,9.777102619409561157e-03,2.792285382747650146e-02,4.723995923995971680e-03,2.403929829597473145e-02,1.234505325555801392e-02,-2.656587399542331696e-02
9.295642375946044922e-04,-2.941672131419181824e-02,2.904532849788665771e-02,2.952023968100547791e-02,-1.143989525735378265e-02,2.208371087908744812e-02,2.273282781243324280e-02,-1.855306327342987061e-04,2.329823374748229980e-02,1.784054189920425415e-02
2.550454065203666687e-02,2.811597660183906555e-02,-1.464734040200710297e-02,2.770878374576568604e-02,1.629638299345970154e-02,-1.097257807850837708e-02,9.659297764301300049e-03,2.359294518828392029e-02,2.318628132343292236e-03,-6.142623722553253174e-03
2.078006789088249207e-02,1.097399741411209106e-02,2.367200702428817749e-02,-2.117827162146568298e-02,9.397536516189575195e-03,-3.085249476134777069e-02,4.600193351507186890e-03,-1.236838102340698242e-02,-2.588601037859916687e-02,-5.999282002449035645e-04
3.360427916049957275e-03,1.398532837629318237e-02,1.095193251967430115e-02,-3.113731183111667633e-02,-3.066948056221008301e-02,6.547592580318450928e-03,2.768218889832496643e-02,1.961987093091011047e-02,-8.602924644947052002e-03,3.006209805607795715e-02
-6.707981228828430176e-03,-1.774773001670837402e-03,6.139338016510009766e-03,1.819356158375740051e-02,2.423702552914619446e-02,2.687327936291694641e-02,-2.019364573061466217e-02,2.589249983429908752e-02,1.466318219900131226e-02,-3.064384683966636658e-03
-6.500774994492530823e-03,-3.232968598604202271e-02,4.357021301984786987e-03,2.281519770622253418e-02,-1.621976122260093689e-02,-1.638643257319927216e-02,2.679149433970451355e-02,-3.214738517999649048e-02,-1.905369386076927185e-02,-1.571519486606121063e-02
-1.029700785875320435e-02,2.271311730146408081e-02,2.311343327164649963e-02,9.827300906181335449e-03,2.423208206892013550e-02,-3.255825862288475037e-02,2.783033996820449829e-03,-1.728161051869392395e-02,2.039037272334098816e-02,1.226099207997322083e-02
-7.162095978856086731e-03,1.478417217731475830e-02,8.635398000478744507e-03,-3.613740205764770508e-03,4.718940705060958862e-03,1.849089190363883972e-02,3.157087787985801697e-02,-8.305769413709640503e-03,5.265034735202789307e-03,-1.684495061635971069e-02
-2.012734860181808472e-02,1.887385919690132141e-02,5.025085061788558960e-03,-2.290893346071243286e-02,2.314624935388565063e-02,-2.206497639417648315e-02,-1.721575856208801270e-03,-3.772938624024391174e-03,2.644249051809310913e-02,-1.846500858664512634e-02
-2.688245102763175964e-02,-3.938037902116775513e-03,1.859228685498237610e-02,1.855257153511047363e-02,-3.163838014006614685e-02,2.938594296574592590e-02,-2.534889057278633118e-02,1.663572341203689575e-02,1.228128746151924133e-02,-2.952110022306442261e-03
2.481387928128242493e-02,-3.114335052669048309e-02,-3.086133301258087158e-02,-9.373212233185768127e-03,7.854253053665161133e-04,2.367769554257392883e-02,2.121340483427047729e-02,-7.770424708724021912e-03,3.048312291502952576e-02,1.606243848800659180e-02
-2.062104642391204834e-03,1.475290954113006592e-02,3.223867341876029968e-02,1.675958931446075439e-02,1.970600336790084839e-03,2.801214531064033508e-02,2.382238209247589111e-02,-5.985496565699577332e-03,2.961954846978187561e-02,6.748169660568237305e-03
2.819488197565078735e-02,-1.593843102455139160e-03,4.512775689363479614e-03,-2.774117141962051392e-02,-1.959151402115821838e-02,-1.512662880122661591e-02,-1.092517189681529999e-02,2.134077250957489014e-03,5.860041826963424683e-03,-1.817362383008003235e-02
-2.924710698425769806e-02,1.640937849879264832e-02,1.197019964456558228e-02,2.456190809607505798e-02,-1.961376890540122986e-02,-4.262827336788177490e-03,-1.385451853275299072e-02,2.587575837969779968e-02,1.415815576910972595e-02,-1.356648840010166168e-02
-3.023389913141727448e-02,5.894515663385391235e-03,-2.162884175777435303e-02,9.602855890989303589e-03,1.508484780788421631e-02,2.612038329243659973e-02,-2.321302890777587891e-03,-7.055709138512611389e-03,-2.453442662954330444e-02,2.353238314390182495e-02
1.158977672457695007e-02,5.752131342887878418e-03,-2.629597298800945282e-02,2.477521821856498718e-02,2.277071401476860046e-02,1.882737502455711365e-02,-3.117211908102035522e-02,-3.240241482853889465e-02,-1.675727963447570801e-02,2.041753381490707397e-03
1.334426179528236389e-02,1.314281672239303589e-02,-1.681096106767654419e-02,-2.436364442110061646e-02,-1.712307147681713104e-02,-1.532836072146892548e-02,1.915240287780761719e-02,-4.211930558085441589e-03,-6.199795752763748169e-03,7.597357034683227539e-04
-1.385756582021713257e-02,4.118647426366806030e-03,-1.109239831566810608e-02,1.234911754727363586e-02,1.168918237090110779e-02,6.774097681045532227e-03,-1.195702143013477325e-02,-1.805664226412773132e-02,2.062037959694862366e-02,1.002240926027297974e-03
-3.273015841841697693e-02,2.208128571510314941e-04,2.023980766534805298e-02,-2.589258924126625061e-02,-1.952488347887992859e-02,-5.066230893135070801e-03,3.235914930701255798e-02,6.964061409235000610e-03,-2.906854264438152313e-02,2.665753662586212158e-02
-2.285477519035339355e-02,2.915598452091217041e-03,3.120196983218193054e-02,2.682503312826156616e-03,-1.613782718777656555e-02,3.096745535731315613e-02,-9.635798633098602295e-03,9.388856589794158936e-03,1.831211149692535400e-02,-1.949107646942138672e-02
1.027437299489974976e-02,-5.163114517927169800e-03,4.291437566280364990e-03,2.356420084834098816e-02,1.570279523730278015e-02,6.763502955436706543e-03,9.526528418064117432e-03,2.869953587651252747e-02,2.463283017277717590e-02,2.805510908365249634e-02
